# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-17T02:11:26Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# D58: the combined standard — contractile (tier 1) and support (tier 2) together, one denominator per fiber type; ordered by type-I weight
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high
470	O43772	SLC25A20	2	single	8.217351814e-05	470	0.9622955292	0	0.0003480074893	3.499346518e-05	729	0.9772439686	0	0.0005526159566	2.352901271e-05	1078	0.9817948934	0	0.0006328229554
471	P50991	CCT4	2	single	8.211102052e-05	471	0.9623776402	0	0.0004479517159	4.761279877e-05	602	0.9720609377	0	0.0001660301415	2.47804916e-05	1050	0.981119525	5.271767196e-06	4.4289216e-05
472	Q9NPJ3	ACOT13	2	single	8.135619052e-05	472	0.9624589964	0	0.0001630454458	4.996098416e-05	581	0.9710348835	2.131295723e-05	7.86090111e-05	5.653690018e-05	618	0.964993761	0	0.0002563349133
473	Q08752	PPID	2	single	8.102989445e-05	473	0.9625400263	0	0.0002034287133	1.306936718e-06	3527	0.9998581434	0	0.0001269251445	3.696077711e-06	2731	0.9983257942	0	1.2324685e-05
474	P42345	MTOR	2	single	8.100049461e-05	474	0.9626210268	0	0.0002631278613	4.234989759e-05	650	0.9742225431	0	8.850706067e-05	5.607079913e-07	3434	0.9999889297	5.607079913e-07	5.607079913e-07
475	Q9NZU5	LMCD1	2	single	8.05963002e-05	475	0.9627016231	0	0.0002024678582	9.320305539e-05	419	0.9602293018	2.502735857e-05	0.0001613787522	3.03347002e-05	929	0.9778169464	0	8.735922465e-05
476	P50416	CPT1A	2	single	8.040575948e-05	476	0.9627820288	0	0.0001754598833	0.0001974482719	260	0.9381908067	0.0001117862267	0.000283110317	7.445334659e-05	523	0.9588128926	4.062669994e-05	0.0001082799932
477	Q02641	CACNB1	2	single	8.013615251e-05	477	0.962862165	0	0.0002238679693	0.000148148459	320	0.9484967051	7.756423438e-05	0.0002187326835	0.0001902630732	282	0.9297366974	0	0.0004396908597
478	O43169	CYB5B	2	single	7.943667372e-05	478	0.9629416017	1.916763693e-05	0.0001397057105	4.984209573e-05	584	0.9711844595	2.81245556e-05	7.155963586e-05	4.385477753e-05	731	0.9705969454	0	9.547439706e-05
479	P16671	CD36	2	single	7.90259767e-05	479	0.9630206276	1.000874314e-05	0.0001480432103	2.297453694e-05	912	0.9824444825	4.204010451e-06	4.174506342e-05	1.403732397e-05	1452	0.9885139387	0	0.0001168870453
480	Q9BQ69	MACROD1	2	single	7.894345596e-05	480	0.9630995711	0	0.0002244585356	0.0001004222022	405	0.9588835296	3.705343786e-05	0.0001637909666	9.36688572e-05	461	0.95369552	0	0.000562966304
481	P18124	RPL7	2	single	7.857529284e-05	481	0.9631781464	2.77847679e-06	0.0001543721089	7.67340755e-05	460	0.9636458644	1.460324065e-05	0.0001388649103	6.198359635e-05	583	0.9629150352	0	0.0001497873412
482	P40925	MDH1	2	summed:2	7.855196186e-05	482	0.9632566983	0	0.0006665038316	0.0002948667348	205	0.9249621956	0	0.000834262157	0.0001860336874	291	0.9314347298	0	0.0008021368679
483	Q13557	CAMK2D	2	single	7.799110807e-05	483	0.9633346895	2.204993736e-05	0.0001339322788	5.701314523e-05	540	0.9688546404	1.485725012e-05	9.916904035e-05	3.569404617e-05	835	0.9747240315	3.571823625e-06	6.781626871e-05
484	Q16762	TST	2	single	7.76576626e-05	484	0.9634123471	0	0.0002133639811	5.498387549e-05	550	0.9694120632	2.185683007e-05	8.811092091e-05	2.464410161e-05	1054	0.9812182443	0	0.000155625754
485	P25311	AZGP1	2	single	7.641256415e-05	485	0.9634887597	0	0.0002133587833	5.78732464e-05	535	0.9685674462	0	0.001153515012	4.214245905e-05	750	0.9714159069	0	0.00227809472
486	O75431	MTX2	2	single	7.61312307e-05	486	0.9635648909	1.266344824e-05	0.0001395990132	5.001171671e-05	580	0.9709849225	0	0.0001665782233	3.272480617e-05	888	0.9765283577	0	8.271989335e-05
487	Q96AC1	FERMT2	1	single	7.59066888e-05	487	0.9636407976	0	0.0003893289484	3.218628309e-05	762	0.9783499389	0	0.0001098886198	6.231992918e-05	581	0.9627908401	0	0.0005670184141
488	Q03252	LMNB2	2	single	7.58042368e-05	488	0.9637166018	0	0.0001875606237	0.0001223954638	358	0.9536290609	0	0.0006242940759	0.0001055200208	420	0.9496544288	4.058639801e-05	0.0001704536436
489	Q9H9P8	L2HGDH	2	single	7.57467341e-05	489	0.9637923486	3.094718185e-05	0.0001205462864	3.926955531e-05	676	0.97528823	4.631504931e-06	7.390760569e-05	3.180429035e-05	902	0.9769801668	0	0.0001789097695
490	Q08945	SSRP1	2	single	7.562730385e-05	490	0.9638679759	7.562730385e-05	7.562730385e-05	0.0008934047668	97	0.8693084221	0	0.002150638758	1.63788294e-06	3282	0.9998025846	1.63788294e-06	1.63788294e-06
491	Q14204	DYNC1H1	2	single	7.546563998e-05	491	0.9639434415	0	0.0002709435168	7.947227086e-05	450	0.9628674735	0	0.0001804275293	0.0001926701126	278	0.9289709066	0	0.0007891926955
492	P55265	ADAR	2	single	7.534925465e-05	492	0.9640187908	0	0.0001768884678	3.184570387e-06	2812	0.9982207452	0	7.423607072e-06	1.654690075e-05	1307	0.9863213286	1.322890078e-05	1.986490071e-05
493	P26440	IVD	2	single	7.521918146e-05	493	0.9640940099	2.026694119e-05	0.0001301714217	2.39963077e-05	893	0.9820005527	4.639294777e-06	4.335332062e-05	9.911987504e-06	1751	0.9920666577	0	4.884314431e-05
494	P05386	RPLP1	2	single	7.514985362e-05	494	0.9641691598	6.318188135e-06	0.0001439815191	6.028367141e-05	515	0.9673888363	7.973715939e-06	0.0001125936269	8.74904444e-05	473	0.9547810576	0	0.0002189671178
495	P24928	POLR2A	2	single	7.48033658e-05	495	0.9642439632	0	0.0001742904065	7.075211741e-06	1795	0.9932949141	0	1.809375688e-05	2.882137103e-05	955	0.9785807679	0	5.904488467e-05
496	P62424	RPL7A	2	single	7.44920726e-05	496	0.9643184552	3.585105404e-05	0.0001131330912	7.760273153e-05	457	0.963415235	0	0.000222930527	8.159721821e-05	496	0.9567284614	4.935939746e-05	0.000113835039
497	P13639	EEF2	2	single	7.440724515e-05	497	0.9643928625	0	0.0002255483725	0.0002131830098	245	0.9351080608	0	0.0004676866266	0.0002319399024	240	0.9210581384	0	0.0006492922604
498	Q9BXW7	HDHD5	2	single+via_mapping:CECR5	7.410976843e-05	498	0.9644669723	0	0.0001641642148	2.798565029e-05	821	0.9801212437	0	7.329537418e-05	1.563449036e-05	1342	0.9868861072	0	8.311472728e-05
499	P00156	MT-CYB	2	single	7.346572702e-05	499	0.964540438	0	0.0001759026643	4.956173068e-05	588	0.9713831256	0	0.0004296445966	7.148367196e-05	540	0.9600500747	0	0.0001711933724
500	Q06830	PRDX1	2	single	7.340595222e-05	500	0.9646138439	0	0.0001883301685	0.0001703984338	291	0.9439205493	2.381198221e-06	0.0003384156694	0.0001803277048	299	0.9328935818	0	0.0008963575956
501	P67809	YBX1	2	single	7.247870592e-05	501	0.9646863226	2.831463769e-05	0.0001166427741	4.803780726e-05	597	0.9718222719	0	0.000118014625	5.031151207e-05	665	0.9674978279	0	0.0001186982323
502	Q96A26	FAM162A	2	single	7.236499763e-05	502	0.9647586876	1.361786275e-05	0.0001311121325	6.376012631e-05	503	0.9666462874	3.21603315e-05	9.535992112e-05	3.663430028e-05	819	0.9741449009	0	9.691709717e-05
503	Q9BUR5	APOO	2	single	7.217829197e-05	503	0.9648308659	3.362116388e-05	0.0001107354201	4.240277354e-05	649	0.9741801932	1.74423719e-05	6.736317518e-05	2.149125974e-05	1128	0.9829143286	7.307648651e-06	3.567487084e-05
504	E7EW31	PROB1	2	single	7.167647679e-05	504	0.9649025424	1.628234986e-05	0.0001270706037	5.866801302e-05	526	0.9680424543	2.211016495e-05	9.52258611e-05	7.305592136e-05	530	0.9593278918	3.832577314e-05	0.0001077860696
505	Q14019	COTL1	2	single	7.090660763e-05	505	0.964973449	2.942622256e-05	0.0001123869927	3.540829042e-05	721	0.9769625251	0	9.572531766e-05	0.0007480181936	105	0.8666682681	0	0.001543986756
506	Q5XKP0	MICOS13	2	shared_split+shared_split	7.087663338e-05	506	0.9650443256	7.087663338e-05	0.0001417532668	0.0001160293484	375	0.9556376644	0.0001160293484	0.0002320586967	5.075610838e-05	658	0.9671444109	5.075610838e-05	0.0001015122168
507	Q9Y5L4	TIMM13	2	single	7.077570512e-05	507	0.9651151014	6.64137866e-06	0.0001349100316	4.985911807e-05	583	0.9711346174	3.558388621e-05	6.413434994e-05	2.246702928e-05	1098	0.9822551763	0	7.588164515e-05
508	P03915	MT-ND5	2	single	7.069518378e-05	508	0.9651857965	8.017172287e-06	0.0001333731953	5.465205782e-05	553	0.9695763324	0	0.0001403968732	4.496649879e-05	724	0.9702874492	2.805852066e-05	6.187447691e-05
509	O95169	NDUFB8	2	single	7.069447838e-05	509	0.965256491	1.936593633e-05	0.0001220230204	4.381359536e-05	637	0.9736624332	0	0.0001033304671	1.982058909e-05	1185	0.9840900691	8.294685139e-06	3.134649304e-05
510	Q9BVP2	GNL3	2	single	7.016653769e-05	510	0.9653266576	2.146301096e-05	0.0001188700644	1.815880608e-05	1029	0.9848309903	5.61854625e-06	3.069906592e-05	1.99755126e-05	1178	0.9839508006	0	4.714025831e-05
511	Q03938	ZNF90	2	shared_split	6.947758387e-05	511	0.9653961351	6.947758387e-05	0.0001389551677	4.79976979e-05	598	0.9718702696	4.79976979e-05	9.59953958e-05	4.38361406e-05	732	0.9706407815	4.38361406e-05	8.767228119e-05
512	O94919	ENDOD1	2	single	6.937723987e-05	512	0.9654655124	1.236440456e-05	0.0001263900752	6.753187334e-05	492	0.9659282934	3.091695032e-05	0.0001041467964	6.518672469e-05	572	0.9622177409	0	0.0001762830282
513	Q96AQ6	PBXIP1	2	single	6.921421551e-05	513	0.9655347266	4.772358435e-06	0.0001336560726	0.0001167232661	372	0.9552884515	5.522293332e-05	0.0001782235989	0.000203160825	260	0.9254003492	0.0001073177644	0.0002990038856
514	P54652	HSPA2	2	single	6.918483467e-05	514	0.9656039114	0	0.0005203311783	0.0001131835903	381	0.9563230775	0	0.000330965155	0.0001522902498	337	0.9392070991	0	0.0007573750222
515	Q9Y4K0	LOXL2	2	single	6.890910436e-05	515	0.9656728205	6.890910436e-05	6.890910436e-05	4.735984597e-05	604	0.9721558809	4.735984597e-05	4.735984597e-05	2.25090595e-05	1097	0.9822327093	2.25090595e-05	2.25090595e-05
516	P06396	GSN	2	summed:2	6.866605696e-05	516	0.9657414866	0	0.0002045309628	5.691591604e-05	541	0.9689115563	0	0.0005877710666	0.0001358895764	362	0.9427748595	0	0.0006591303045
517	P62906	RPL10A	2	single	6.862854178e-05	517	0.9658101151	3.054642005e-05	0.0001067106635	5.7862315e-05	536	0.9686253085	2.777149587e-05	8.795313414e-05	7.514890348e-05	517	0.9583644628	4.307019484e-05	0.0001072276121
518	P10599	TXN	2	single	6.82302939e-05	518	0.9658783454	0	0.0001812135166	3.754887426e-05	693	0.9759423453	0	0.0003122361421	0.0002882538277	202	0.9112090641	0	0.002639631691
519	P55287	CDH11	2	single	6.821572395e-05	519	0.9659465611	1.105526877e-05	0.0001253761791	1.844338861e-05	1017	0.9846114947	0	6.889344233e-05	6.994878905e-06	2119	0.9951418592	0	1.45118481e-05
520	Q9UBS4	DNAJB11	2	summed:2	6.809813885e-05	520	0.9660146593	3.088978338e-05	0.0001053064943	5.432396797e-05	556	0.9697396043	2.902562777e-05	7.962230818e-05	4.540189309e-05	719	0.970061743	0	0.0001005320525
521	P51570	GALK1	2	single	6.779515116e-05	521	0.9660824544	0	0.0001754904809	2.863743868e-05	811	0.979838374	0	0.0001512688041	1.529147364e-05	1359	0.9871486507	0	0.0002419396146
522	Q04837	SSBP1	2	single	6.774056895e-05	522	0.966150195	7.952248479e-06	0.0001275288894	3.817989532e-05	690	0.9758290159	1.503858537e-05	6.132120527e-05	3.932674607e-05	790	0.9730440621	0	0.0001621302196
523	P46776	RPL27A	2	single	6.69263946e-05	523	0.9662171214	3.315636618e-05	0.000100696423	5.465826964e-05	552	0.9695216804	3.082286634e-05	7.849367295e-05	4.648360845e-05	705	0.9694205471	2.094806655e-05	7.201915035e-05
524	P08174	CD55	2	single	6.609285425e-05	524	0.9662832143	0	0.0001417917445	4.931558283e-05	590	0.9714818104	0	0.0001598227352	7.359659842e-05	527	0.9591078444	4.659247628e-05	0.0001006007206
525	O95197	RTN3	2	single	6.599191206e-05	525	0.9663492062	1.29497607e-06	0.0001306888481	2.49528967e-05	878	0.9816334401	2.882044832e-06	4.702374856e-05	7.264651435e-05	535	0.9596914254	4.399695424e-05	0.0001012960745
526	P36871	PGM1	2	summed:2	6.596021997e-05	526	0.9664151664	0	0.0003636300286	0.0007672139775	108	0.8782029205	0	0.001969484797	0.001050683817	84	0.8481976814	0	0.003343914949
527	Q7Z4W1	DCXR	2	single	6.570452668e-05	527	0.9664808709	0	0.0001506678319	2.011054324e-05	976	0.9838231369	0	5.015820967e-05	1.883762282e-05	1232	0.9849985724	0	5.396374539e-05
528	P29692	EEF1D	2	single	6.563298465e-05	528	0.9665465039	0	0.0001401543371	0.0001182120812	366	0.9545839301	0	0.0002912111915	0.0001582337815	326	0.9374950929	0	0.0003601253052
529	P62861	FAU	2	single	6.55583553e-05	529	0.9666120623	3.099994745e-05	0.0001001167631	6.605221944e-05	495	0.9661272506	0	0.0002652024313	5.961203832e-05	600	0.9639460516	2.724408395e-05	9.19799927e-05
530	P61978	HNRNPK	2	single	6.531689648e-05	530	0.9666773792	2.740713565e-05	0.0001032266573	0.0001194925425	361	0.9539904813	0	0.0005868748869	0.0001833776649	294	0.9319870111	0	0.0004157939294
531	A0A8I5KQE6	RPSA2	2	shared_group	6.486761849e-05	531	0.9667422468	6.486761849e-05	6.486761849e-05	5.09722201e-05	574	0.9706829437	5.09722201e-05	5.09722201e-05	7.027918749e-05	544	0.9603313916	7.027918749e-05	7.027918749e-05
532	A6NNS2	DHRS7C	2	single	6.447254358e-05	532	0.9668067193	2.948287602e-05	9.946221114e-05	4.155647701e-05	657	0.9745154564	1.100415166e-05	7.210880235e-05	4.840412919e-05	680	0.9682386584	1.740728915e-05	7.940096923e-05
533	P22830	FECH	2	single	6.403673363e-05	533	0.966870756	7.03343773e-06	0.0001210400295	4.127153156e-05	662	0.9747221817	1.489000266e-05	6.765306047e-05	3.253565164e-05	892	0.9766587024	0	0.0001041602965
534	Q92629	SGCD	2	summed:2	6.389849611e-05	534	0.9669346545	1.825471665e-05	0.0001095422756	4.978647463e-05	585	0.9712342459	1.858251215e-05	8.09904371e-05	9.165187589e-05	465	0.9540655941	0	0.0001837646541
535	P17174	GOT1	2	single	6.356487595e-05	535	0.9669982194	0	0.0004807832129	0.0004646204572	151	0.9046939724	0	0.001268057238	0.0003145857815	195	0.9091118378	0	0.001396040614
536	Q8TD30	GPT2	2	single	6.334155872e-05	536	0.967061561	0	0.002224438062	1.249504182e-05	1252	0.9881601819	0	0.0003965962966	0.0002022635889	265	0.9264133346	0	0.0006975578637
537	Q8N142	ADSS1	2	single+via_mapping:ADSSL1	6.329577276e-05	537	0.9671248567	0	0.0002573343275	0.0001790097835	283	0.9425222129	0	0.0004650379891	0.0001994584242	268	0.927012846	0	0.001236438536
538	P40123	CAP2	2	single	6.309548928e-05	538	0.9671879522	1.493169872e-05	0.0001112592798	0.0001124069344	382	0.9564354844	3.246503208e-05	0.0001923488366	0.000101226762	431	0.9507845016	0	0.0002278211073
539	P62701	RPS4X	2	single	6.297233976e-05	539	0.9672509246	3.422640838e-05	9.171827114e-05	6.16099488e-05	509	0.9670218515	1.966863477e-05	0.0001035512628	4.585340832e-05	710	0.9696510774	2.866200901e-05	6.304480763e-05
540	Q8NFF5	FLAD1	2	single	6.272030745e-05	540	0.9673136449	5.083626608e-05	7.460434883e-05	3.004410507e-05	795	0.9793728674	3.004410507e-05	3.004410507e-05	0	3683	1	0	0
541	P13533	MYH6	1	single	6.189208705e-05	541	0.967375537	8.04347233e-06	0.0001157407018	7.07153681e-06	1797	0.9933090603	0	4.332190722e-05	5.875860402e-06	2292	0.9962506747	0	1.893182884e-05
542	Q9NP72	RAB18	2	single	6.174886544e-05	542	0.9674372858	0	0.0002512096414	2.285010706e-05	916	0.9825361452	0	5.330301078e-05	2.457357341e-05	1056	0.9812674109	0	0.0001316938438
543	P17152	TMEM11	2	single	6.15144435e-05	543	0.9674988003	0	0.0001605257964	5.415544088e-05	557	0.9697937597	0	0.0001626172644	2.48633828e-05	1048	0.9810699269	0	0.0001044444747
544	Q9BUQ8	DDX23	2	single	6.136005477e-05	544	0.9675601603	0	0.0007891203733	8.578017531e-05	433	0.9614697775	0	0.0004790020632	0.0005724947461	128	0.8815861481	0.0002150320944	0.0009299573978
545	Q9Y4J8	DTNA	2	single	6.098801072e-05	545	0.9676211483	0	0.0001440348594	6.795491765e-05	489	0.9657253991	1.036967036e-05	0.000125540165	7.973693491e-05	501	0.9571305236	0	0.0002192368518
546	Q9BVC6	TMEM109	2	single	6.079749906e-05	546	0.9676819458	1.818725253e-05	0.0001034077456	4.929484832e-05	591	0.9715311053	0	0.0003516721034	7.552929527e-05	514	0.958138526	0	0.0003256877234
547	Q9NX40	OCIAD1	2	summed:2	6.076441887e-05	547	0.9677427103	1.771723805e-07	0.0001213516654	4.485634031e-05	628	0.9732641064	3.529822023e-06	8.618285861e-05	2.79237344e-05	977	0.9792043706	0	0.0001419803482
548	P21397	MAOA	2	single	6.037236171e-05	548	0.9678030826	4.049474132e-05	8.02499821e-05	8.690896195e-06	1592	0.9917033683	0	1.789171002e-05	3.526135039e-06	2785	0.9985207572	0	2.053360924e-05
549	P02671	FGA	2	single	6.035523676e-05	549	0.9678634379	0	0.0001706377804	2.302392474e-05	910	0.982398528	0	9.035899567e-05	1.265663237e-05	1544	0.9897349224	0	4.202178513e-05
550	P68371	TUBB4B	2	single	6.000410299e-05	550	0.967923442	0	0.0002141376082	0.0001940996389	263	0.9387762709	0	0.0004783130507	0.000409132347	159	0.8964026785	0.0001237891202	0.0006944755738
551	P62750	RPL23A	2	single	5.974137143e-05	551	0.9679831833	3.754416134e-05	8.193858151e-05	5.039646821e-05	576	0.9707840662	1.656579913e-05	8.42271373e-05	5.905929429e-05	606	0.9643013381	2.248772966e-05	9.563085892e-05
552	Q13424	SNTA1	2	single	5.938524364e-05	552	0.9680425686	3.294178399e-05	8.582870329e-05	6.438527947e-05	500	0.9664546055	2.104770391e-05	0.000107722855	7.807328561e-05	508	0.9576816198	4.112099416e-05	0.0001150255771
553	Q86UX2	ITIH5	2	single	5.913113617e-05	553	0.9681016997	2.585638098e-05	9.240589136e-05	2.631668225e-05	854	0.9810191384	0	6.769317718e-05	7.437660886e-06	2047	0.9946215927	0	5.82077237e-05
554	P61247	RPS3A	2	single	5.900111362e-05	554	0.9681607008	0	0.0001458235067	5.996018188e-05	517	0.967508816	0	0.0002080612333	8.561635075e-05	481	0.9554709687	0	0.0008058613769
555	P49792	RANBP2	2	single	5.881062048e-05	555	0.9682195115	0	0.0002101761722	4.630099503e-05	615	0.9726711626	0	9.618506597e-05	1.4135337e-05	1448	0.9884576633	0	0.0001083483485
556	Q15370	ELOB	2	single+via_mapping:TCEB2	5.870560616e-05	556	0.9682782171	1.331178753e-05	0.0001040994248	4.693855409e-05	610	0.9724386838	1.58981042e-05	7.797900397e-05	3.111158844e-05	913	0.977326052	0	7.486553346e-05
557	Q9BQ13	KCTD14	2	shared_split	5.816458645e-05	557	0.9683363816	5.816458645e-05	0.0001744937593	4.144752439e-05	658	0.9745569039	4.144752439e-05	0.0001243425732	3.082634577e-05	917	0.9774498687	3.082634577e-05	9.24790373e-05
558	Q9NRG7	SDR39U1	2	single	5.808169418e-05	558	0.9683944633	0	0.0001177674141	4.360230653e-05	640	0.9737934281	1.787224499e-05	6.933236808e-05	3.509600039e-05	845	0.9750783668	0	7.917536009e-05
559	P62140	PPP1CB	2	single	5.806646766e-05	559	0.9684525298	2.365833425e-05	9.247460108e-05	7.395404505e-05	464	0.9639458777	2.812205312e-05	0.000119786037	5.835510574e-05	611	0.9645941287	2.550931009e-05	9.12009014e-05
560	Q9H2H8	PPIL3	2	single	5.795186757e-05	560	0.9685104817	0	0.0001327065074	2.437211568e-06	3106	0.9990460496	5.305388523e-07	4.343884284e-06	3.584558556e-06	2767	0.9984569032	1.870298302e-06	5.298818811e-06
561	Q96CM8	ACSF2	2	single	5.78113683e-05	561	0.968568293	0	0.0001226452865	6.150264111e-05	510	0.9670833541	2.236591899e-05	0.0001006393632	3.155435793e-05	906	0.9771068504	0	0.0001368139135
562	P05089	ARG1	2	single	5.760817633e-05	562	0.9686259012	0	0.000151873107	4.128263003e-05	661	0.9746809102	0	0.0003078689617	4.763260254e-05	685	0.9684781289	0	0.004494580087
563	Q15382	RHEB	2	single	5.753247198e-05	563	0.9686834337	0	0.0001229979008	9.425666732e-05	415	0.9598545709	4.344990118e-05	0.0001450634335	0.0001237415801	378	0.9448631976	0	0.0002489627533
564	Q02878	RPL6	2	single	5.739947215e-05	564	0.9687408332	1.562033807e-05	9.917860624e-05	6.112175964e-05	514	0.9673285527	3.308904864e-05	8.915447063e-05	5.741714226e-05	613	0.9647092265	3.484429404e-05	7.998999048e-05
565	Q9Y2Q3	GSTK1	2	single	5.68851274e-05	565	0.9687977183	0	0.000142344448	5.284443183e-05	563	0.970112757	0	0.0001097000245	3.191952902e-05	900	0.9769165331	0	0.0001215916973
566	P43304	GPD2	2	single	5.68383181e-05	566	0.9688545566	0	0.0001150969686	0.0001552526189	309	0.9468345301	0	0.002309177063	0.0002709193349	216	0.9150890944	0	0.0008028709841
567	Q96C86	DCPS	2	single	5.681872875e-05	567	0.9689113753	0	0.0001596262421	4.707405746e-05	608	0.9723446723	0	0.0001082323187	5.543492169e-05	626	0.9654423806	2.376551307e-05	8.710433031e-05
568	Q9H9A6	LRRC40	2	single	5.662561506e-05	568	0.968968001	0	0.0001329147133	8.22251121e-07	3626	0.9999652615	0	0.01521661782	1.129333434e-05	1650	0.9910000908	1.129333434e-05	1.129333434e-05
569	Q15124	PGM5	1	single	5.641404032e-05	569	0.969024415	2.445685545e-05	8.83712252e-05	8.750078853e-06	1584	0.9916336384	1.751512659e-06	1.574864505e-05	4.086184035e-06	2649	0.998005929	0	1.869271685e-05
570	O00299	CLIC1	2	single	5.625661013e-05	570	0.9690806716	1.107207429e-05	0.000101441146	7.864482034e-07	3633	0.9999708338	0	3.354166494e-05	1.730995211e-05	1280	0.9858640021	0	3.959432646e-05
571	Q9NRK6	ABCB10	2	single	5.611401078e-05	571	0.9691367856	1.917993255e-05	9.3048089e-05	2.959182216e-06	2902	0.9984975391	0	2.288016027e-05	5.082757581e-05	657	0.9670936548	3.470299499e-05	6.695215662e-05
572	Q86XP3	DDX42	2	single	5.597838573e-05	572	0.969192764	0	0.0001293320713	3.690548111e-05	700	0.9762030342	0	8.080589787e-05	1.899237029e-05	1223	0.9848284996	0	6.11911727e-05
573	P62942	FKBP1A	1	single	5.585129612e-05	573	0.9692486153	1.797844607e-05	9.372414616e-05	0.000105373951	397	0.9580672382	3.176501609e-05	0.000178982886	0.0001487289938	343	0.9401070712	2.940468421e-05	0.0002680533034
574	Q9Y4G6	TLN2	2	single	5.575810025e-05	574	0.9693043734	0	0.0002117782659	5.150497469e-05	571	0.9705296483	0	0.000131945071	4.762374838e-05	686	0.9685257526	2.540107916e-05	6.98464176e-05
575	Q04446	GBE1	2	single	5.51779468e-05	575	0.9693595513	0	0.0001112089703	7.169572704e-05	477	0.9648891058	1.013086284e-05	0.0001332605912	4.321085363e-05	739	0.9709464312	0	9.229118135e-05
