# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T05:33:10Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# source file 41467_2025_56896_MOESM12_ESM.xlsx sha256 6f98b206504ebd8a3846dfbab7e0a208cf74bcf17ce5010af308ac5e69d288ec
# per pool entry: mean and SD over participants of log2(slow) - log2(fast); slow_over_fast = 2^mean; quotients against the primary dataset's I/IIa and I/IIx
accession	gene	tier	primary_v_I	primary_v_IIa	primary_v_IIx	primary_I_over_IIa	primary_I_over_IIx	n_participants	log2_slow_minus_fast_mean	log2_slow_minus_fast_sd	slow_over_fast	primary_I_over_IIa_over_source	primary_I_over_IIx_over_source
Q15084	PDIA6	2	54.03412247	65.57504654	220.6568451	0.8240043327	0.2448785237	5	-0.096808046	0.1370509009	0.9350996067	0.8811941817	0.2618742666
Q15119	PDK2	2	60.96369553	32.10581589	16.86119699	1.898836514	3.615620857	5	0.581429038	0.03996321838	1.496330681	1.268995242	2.416324749
Q16654	PDK4	2	2.114727497	6.841701984	100.1534576	0.3090937755	0.02111487259	5	0.47730535	0.1700172681	1.392141011	0.2220276345	0.01516719386
O00151	PDLIM1	1	387.9288025	13.38903427	22.1347847	28.97362085	17.5257545	5	2.34588088	0.3369803069	5.08370699	5.699309757	3.447436001
Q53GG5	PDLIM3	1	1024.665985	1553.595041	1996.495755	0.6595450921	0.513232238	5	-0.038054418	0.1111718122	0.9739675301	0.6771735933	0.5269500493
Q96HC4	PDLIM5	1	7178.350072	5685.826887	5564.545513	1.262498879	1.29001552	5	0.07390403	0.0921474215	1.052561135	1.199454205	1.225596763
Q9NR12	PDLIM7	1	322.1502876	1111.186264	3015.033081	0.2899156497	0.1068480109	5	-0.942762098	0.1964285601	0.5202359137	0.5572772699	0.2053837656
Q8NCN5	PDPR	2	3.076672673	4.342958689	5.296115398	0.7084278009	0.580930067	5	0.315821788	0.144554451	1.244720469	0.5691461002	0.4667152838
O00764	PDXK	2	34.61073399	9.620573997	22.56128025	3.597574739	1.534076684	5	-0.053727712	0.1325905088	0.963443713	3.734078795	1.5922847
Q15121	PEA15	2	0	9.024823666	14.45961094	0	0	5	0.284729868	0.1669599852	1.218182148	0	0
P30086	PEBP1	2	124.8563232	465.706665	213.7740173	0.2681007866	0.5840575239	5	0.223149466	0.08641537891	1.167279028	0.2296801195	0.5003581063
Q96S96	PEBP4	2	41.19966888	12.03935909	11.03651619	3.422081572	3.733032071	5	-0.071157414	0.4359611944	0.9518740428	3.59509916	3.921771057
P16284	PECAM1	2	3.358827233	5.386332989	2.489708111	0.6235832876	1.349084746	5	0.059044182	0.2464845282	1.041775333	0.598577513	1.294986264
Q9BRX2	PELO	2	2.671770811	3.876077414	5.671030998	0.6892975877	0.4711261166	5	-0.838302334	0.1912324022	0.55930133	1.232426155	0.8423475707
P12955	PEPD	2	4.492489338	10.471416	9.189922333	0.4290240536	0.4888495436	5	-0.117173338	0.1806735579	0.921992335	0.4653227986	0.5302099866
Q5SV97	PERM1	2	79.47441101	56.12596893	32.60343933	1.416000695	2.437608198	5	0.123304148	0.1653776897	1.089226621	1.300005589	2.237925654
P40855	PEX19	2	30.96096897	6.690692663	15.72943449	4.627468415	1.968345969	4	0.364793995	0.2938147619	1.287697744	3.593598294	1.528577633
O15067	PFAS	2	10.09727478	10.43736935	8.589088917	0.9674156816	1.17559323	5	0.111300638	0.1256568653	1.080201636	0.8955880547	1.088309063
O60925	PFDN1	2	11.52253914	26.16078663	23.93118382	0.44045079	0.4814863831	5	0.055748516	0.1265319999	1.039398236	0.4237555681	0.4632357131
Q9UHV9	PFDN2	2	10.57854366	18.5221405	18.96924782	0.5711296522	0.5576680617	5	0.093013728	0.04711966332	1.06659593	0.5354695589	0.5228484809
Q9NQP4	PFDN4	2	38.89574814	37.08381271	29.44080544	1.048860548	1.321150952	5	-0.533517868	0.4105190289	0.6908680656	1.518177783	1.912305718
Q99471	PFDN5	2	39.65895844	11.61367321	16.1499486	3.414850557	2.455670877	5	0.059392038	0.09206604373	1.042026551	3.277124325	2.356629853
O15212	PFDN6	2	20.60248566	26.09439278	15.68230104	0.7895368876	1.313741242	5	-0.174383214	0.08503300259	0.8861462865	0.8909780469	1.482533146
P16118	PFKFB1	2	23.40097427	4.398975849	21.50879192	5.319641452	1.087972507	5	-0.214981176	0.2046246501	0.8615574011	6.174448093	1.262797471
O60825	PFKFB2	2	5.147878647	6.857914686	19.07384109	0.7506478109	0.26989208	5	1.488832628	0.3745536419	2.806617828	0.2674563681	0.09616274697
P17858	PFKL	2	8.155329943	3.959828615	4.843093276	2.059515887	1.683909328	5	-1.487923804	0.2480047485	0.3565252587	5.776633875	4.723113683
P08237	PFKM	2	265.9748535	1908.895844	1874.844391	0.1393343982	0.1418650288	5	-1.1382409	0.1373578098	0.4543131911	0.3066923895	0.3122626232
P07737	PFN1	2	18.90903282	157.9535522	78.11666107	0.1197126152	0.2420614573	5	-0.337337242	0.09232765853	0.7915008243	0.1512476191	0.3058259068
P35080	PFN2	2	34.84339476	66.95727444	71.47426414	0.5203825133	0.4874956766	5	0.556255286	0.1676860714	1.47044751	0.3538939743	0.3315287851
P18669	PGAM1	2	14.91037846	11.75828362	43.30084991	1.268074401	0.3443437828	5	-0.14072746	0.1106690576	0.9070616661	1.398002417	0.3796255488
P15259	PGAM2	2	291.2973633	2683.930908	2775.233154	0.1085338532	0.1049632038	5	-0.710667692	0.1250997239	0.6110372799	0.1776223101	0.1717787233
P52209	PGD	2	4.043558121	9.784576416	6.120291233	0.413258372	0.6606806714	5	0.28128775	0.0907019185	1.215279159	0.3400522168	0.5436451917
P00558	PGK1	2	202.8314362	2240.839844	2105.985596	0.09051581117	0.09631188199	5	-1.052155444	0.1700340641	0.4822471295	0.1876959045	0.1997147854
O95336	PGLS	2	11.97178364	3.710106611	20.16297531	3.226803133	0.5937508455	5	0.190833652	0.08582114187	1.141423089	2.827000052	0.5201847159
P36871	PGM1	2	79.15501976	1029.019085	1440.295524	0.07692279073	0.05495748509	5	-0.64922882	0.0968459378	0.6376210573	0.1206402923	0.08619145252
Q6PCE3	PGM2L1	2	1.64011012	3.609363079	1.16891551	0.4544043047	1.403104079	5	-0.3613517086	0.1000629596	0.7784348965	0.5837409226	1.802468113
Q15124	PGM5	1	66.85484695	11.58959389	5.531549692	5.768523695	12.08609715	5	1.020259294	0.1559547086	2.028283468	2.84404216	5.958781077
A6NDG6	PGP	2	6.821551323	17.55790615	9.892216682	0.3885173588	0.6895877377	5	-0.355088762	0.06325009661	0.78182154	0.4969386732	0.8820270387
O00264	PGRMC1	2	8.833748341	31.13597107	40.4744072	0.2837152026	0.218255163	4	-0.442808845	0.2254671581	0.7357008458	0.3856393591	0.2966629225
O15173	PGRMC2	2	66.75313187	99.22650528	119.3922272	0.6727348875	0.5591078536	5	-0.524848944	0.1068635195	0.6950318788	0.9679194697	0.8044348333
Q99623	PHB2	2	654.4487915	467.4690857	241.0476074	1.39998304	2.715018823	5	0.324044994	0.08459618526	1.2518355	1.118344255	2.168830349
Q8WWQ0	PHIP	2	2.347863913	2.082577586	8.659608841	1.127383646	0.2711281717	5	0.158507602	0.4990884409	1.116131956	1.010080967	0.2429176677
P46020	PHKA1	2	63.04585266	169.0261688	198.2577209	0.3729946262	0.3179994825	5	-1.02667261	0.1273904653	0.4908409055	0.7599094167	0.6478667098
Q93100	PHKB	2	24.10797691	212.2872772	248.3666534	0.1135629852	0.09706607783	5	-1.111140162	0.1026740932	0.4629280343	0.2453145559	0.2096785475
Q16816	PHKG1	2	42.54385757	230.2424927	304.1612244	0.1847784789	0.1398727194	5	-0.810876698	0.1293704734	0.5700353532	0.3241526651	0.2453755168
Q9NRX4	PHPT1	2	62.30011749	122.826973	280.9273071	0.5072185367	0.2217659726	5	0.273560734	0.07119146516	1.208787573	0.4196093243	0.1834614928
O14832	PHYH	2	12.232481	8.749106407	36.72145081	1.398140614	0.3331154062	5	-0.227088392	0.1207321216	0.8543573939	1.636482137	0.3899017069
Q13492	PICALM	2	2.705279708	2.539146185	2.460837543	1.065428893	1.099332914	5	0.211418402	0.1673332275	1.157825954	0.9201977972	0.9494802827
Q92643	PIGK	2	5.467303276	0	0	nan	nan	5	-0.182681608	0.0722685831	0.8810637969	nan	nan
Q96S52	PIGS	2	3.754088044	3.950413108	0	0.9503026498	nan	5	0.140832772	0.1361843145	1.102541356	0.8619201851	nan
Q13526	PIN1	2	10.62721252	17.38023567	18.42376328	0.6114538793	0.576820944	5	-0.009987342	0.07284592	0.9931012087	0.6157014752	0.5808279548
Q9Y237	PIN4	2	18.58483672	19.95577049	17.47139168	0.9313013862	1.063729614	5	-0.28122314	0.08574845773	0.8228930595	1.13174048	1.292670538
P12273	PIP	2	222.9738464	85.72039413	69.67837524	2.601176169	3.20004371	5	-0.013758266	0.09241531852	0.990508825	2.626100953	3.230706915
P78356	PIP4K2B	2	51.35853958	9.450419903	4.428801775	5.434524615	11.59648641	5	-0.624977244	0.2534933745	0.6484300051	8.381050494	17.88394478
Q9GZP4	PITHD1	2	2.104950428	20.6576035	86.25764465	0.1018971261	0.02440305942	5	0.075616824	0.3920820497	1.053811497	0.09669388347	0.02315694932
Q00169	PITPNA	2	45.00217438	4.318736076	4.411445141	10.42021869	10.20123178	5	0.073588672	0.1418139173	1.052331081	9.90203452	9.693937552
Q5JRX3	PITRM1	2	13.57875729	25.91270065	9.806367874	0.5240193783	1.384687732	5	-0.14664672	0.08850813711	0.9033476904	0.5800860332	1.532840285
P61925	PKIA	2	39.39694786	42.68104744	20.57288551	0.9230548504	1.914993783	5	0.011321644	0.1099762328	1.007878438	0.9158394656	1.900024557
P14618	PKM	2	493.2050618	5207.847816	8669.81132	0.09470420012	0.05688763499	5	-0.765444182	0.1443940031	0.5882722214	0.160987034	0.09670290882
Q9Y263	PLAA	2	2.262448311	4.570646763	9.39846468	0.4949952224	0.2407253086	5	-0.059637218	0.07984924058	0.9595053675	0.5158858295	0.2508847963
Q9BRC7	PLCD4	2	16.67363024	14.14118767	3.387081146	1.179082735	4.922713545	5	-0.302095712	0.09144169842	0.8110733452	1.453731333	6.069381487
Q15111	PLCL1	2	10.95852327	32.93658447	38.54039764	0.3327158371	0.2843386146	5	-0.240302986	0.1989910049	0.8465675028	0.3930174924	0.3358723477
Q15149	PLEC	1	1018.126699	784.1930225	619.6039182	1.298311347	1.643189575	5	0.05950093	0.09037528815	1.042105204	1.245854393	1.576798166
P00747	PLG	2	34.7346611	5.918247461	3.418462396	5.869078867	10.16090191	5	-0.059044286	0.1680956764	0.9598997948	6.114262028	10.58537773
Q9HBL7	PLGRKT	2	66.81178856	42.2942009	43.30389023	1.579691474	1.54285881	5	0.027757328	0.09165589735	1.019426194	1.549588861	1.513458081
Q99541	PLIN2	2	42.76062965	38.24481392	51.41270828	1.118076551	0.8317132297	5	0.492697686	0.2767223856	1.407073495	0.7946113372	0.5910943762
O60664	PLIN3	2	11.31065083	11.4578414	14.24089766	0.9871537259	0.7942372103	5	0.28970444	0.06722457765	1.222389825	0.8075604898	0.6497413459
Q96Q06	PLIN4	2	308.3945618	251.2923737	253.3773651	1.227234067	1.217135404	5	0.477652254	0.08433146567	1.392475799	0.881332421	0.8740801135
Q00G26	PLIN5	2	21.8621273	2.94368577	1.865987837	7.426787032	11.71611458	5	0.730973632	0.2165982356	1.659758836	4.474618163	7.058925867
P26678	PLN	2	1867.475586	558.5844727	193.5550308	3.343228603	9.648292674	5	0.110004764	0.2542082243	1.0792318	3.097785482	8.939963288
Q02809	PLOD1	2	3.008174658	1.623813391	1.94961381	1.852537167	1.542959248	5	-0.509507822	0.3117923455	0.7024620432	2.637206073	2.196501951
Q04941	PLP2	2	22.82023907	63.23322105	141.2134399	0.3608900304	0.1616010422	5	-0.551941874	0.1056593181	0.6821013987	0.5290856038	0.2369164504
P13797	PLS3	2	3.949992776	21.36318588	4.077059269	0.1848971777	0.9688337881	5	0.301863982	0.1156255584	1.232736097	0.1499892622	0.7859214884
Q10713	PMPCA	2	22.13190079	17.83459187	26.30757809	1.240953589	0.8412747351	5	-0.086410924	0.1536219564	0.9418629641	1.317552167	0.8932029045
O75439	PMPCB	2	12.22687626	9.869254112	7.91116643	1.238885545	1.545521304	5	-0.014431794	0.1069790149	0.9900465098	1.251340753	1.561059293
Q15126	PMVK	2	41.88581467	10.4010849	27.85541344	4.027062087	1.503686699	5	-0.096317134	0.2383642531	0.9354178512	4.30509433	1.607502676
Q9H307	PNN	2	3.425848246	1.529166758	4.882400513	2.240336593	0.7016729244	5	-1.583865178	0.3721889461	0.3335869652	6.715899683	2.103418292
Q8IY17	PNPLA6	2	1.236568689	3.580192566	1.245288253	0.34539167	0.9929979557	5	-0.538678722	0.1805116689	0.6884010858	0.5017302807	1.44247006
Q9NVS9	PNPO	2	6.526818037	18.08184576	19.99660015	0.360959723	0.3263963868	5	0.26774149	0.1135851542	1.203921637	0.2998199484	0.27111099
Q8TCS8	PNPT1	2	18.44471931	16.15861416	11.44962955	1.141479036	1.610944637	5	0.008840906	0.08176634697	1.006146864	1.134505386	1.601102876
Q7Z5L7	PODN	2	5.070824623	5.036264896	13.98071575	1.006862174	0.3627013604	4	0.4270619025	0.5467760559	1.344492682	0.7488788803	0.2697681924
Q9H488	POFUT1	2	4.751259804	4.716676712	7.030457497	1.007332089	0.6758108994	5	0.139577928	0.1384149368	1.101582792	0.914440654	0.6134907919
Q9Y2S7	POLDIP2	2	4.596097469	4.58780098	2.398431659	1.00180838	1.916292863	5	0.099905558	0.1527655787	1.071703304	0.934781461	1.78808151
P19387	POLR2C	2	66.19397736	32.39892197	4.166461468	2.043091972	15.88733698	5	0.2498323764	0.216873041	1.189068952	1.718228341	13.36115703
P27169	PON1	2	8.396749258	3.637072682	0	2.308655887	nan	5	-0.0708688	0.1910087082	0.9520644862	2.424894448	nan
P16435	POR	2	2.312402129	2.859381676	10.31142807	0.8087070533	0.224256244	5	0.404520792	0.1603199473	1.323649172	0.6109678233	0.1694227207
Q15063	POSTN	2	2.295977116	1.785678029	2.387986422	1.285773291	0.9614699208	5	0.063525836	0.3307050434	1.045016583	1.230385538	0.9200523097
Q6S8J3	POTEE	2	2.749177217	2.124814034	21.47434044	1.293843684	0.1280214973	5	-0.095901442	0.3649794972	0.9356874173	1.382773414	0.1368207961
Q9BYX7	POTEKP	2	0	7.899624348	7.417660475	0	0	5	-0.601134566	0.2672778053	0.6592353148	0	0
Q15181	PPA1	2	10.70464563	8.537903786	13.76269245	1.253779136	0.7778017035	5	0.08871495	0.0967919497	1.063422539	1.179003726	0.7314135959
Q9H2U2	PPA2	2	77.38761902	73.31866074	261.4811192	1.055496899	0.2959587265	5	0.34261154	0.1085088	1.268049918	0.8323780345	0.2333967474
P62937	PPIA	2	83.10222054	147.059618	224.9461689	0.5650920468	0.3694315886	5	0.115467282	0.1532275033	1.083325873	0.5216270201	0.3410161226
P23284	PPIB	2	16.81158447	21.95961857	16.37799883	0.7655681459	1.026473664	5	-0.016482988	0.1144636925	0.9886398824	0.7743650237	1.038268517
P45877	PPIC	2	18.80675888	14.78215313	11.17406344	1.272261132	1.683072499	5	-0.165997486	0.3232922255	0.8913120491	1.427402596	1.888308927
Q08752	PPID	2	147.0566254	2.650967717	7.662378788	55.47280882	19.19203284	5	-0.571391682	0.1009342222	0.6729673037	82.43016936	28.51852198
P30405	PPIF	2	376.2476196	177.4525299	147.7595978	2.120271939	2.546349782	5	0.538758354	0.1482084963	1.452721704	1.459516942	1.752813203
Q9Y3C6	PPIL1	2	0	31.86570835	12.30731845	0	0	5	-0.300559332	0.1571447404	0.8119375476	0	0
Q9H2H8	PPIL3	2	237.1054554	11.14494419	16.75301552	21.27470998	14.1530016	5	0.101221288	0.1680074121	1.072681138	19.83320973	13.19404351
O60437	PPL	2	4.264902592	1.278533578	14.24399519	3.335776757	0.2994175816	5	-0.061442768	0.5736991667	0.9583052862	3.480912403	0.3124448815
P35813	PPM1A	2	1.496565819	6.515192032	0	0.2297040228	nan	5	0.03574986	0.03848275647	1.025089489	0.224081922	nan
O75688	PPM1B	2	2.193041801	4.79572773	20.11985517	0.4572907231	0.1089988861	5	0.023057386	0.2164998364	1.01611056	0.4500403215	0.1072706951
P49593	PPM1F	2	6.555321455	0.7893967628	5.09117651	8.304216287	1.287584793	5	0.252173129	0.1215169331	1.190999765	6.972475166	1.081095757
Q9Y570	PPME1	2	12.19176674	4.019843578	6.084800243	3.032895808	2.003642889	5	-0.030180476	0.1510388175	0.9792977833	3.097010797	2.045999617
P62140	PPP1CB	2	115.5532913	164.4861755	132.6535797	0.7025106575	0.8710906375	5	-0.124881106	0.1007327826	0.9170796176	0.7660301723	0.9498527945
O14974	PPP1R12A	1	7.899420023	20.11901665	4.96881032	0.3926344991	1.589801082	5	-0.278677466	0.1948869822	0.8243463581	0.4762979726	1.928559599
O60237	PPP1R12B	1	25.58034754	9.833732128	4.756711006	2.601285779	5.377738422	5	0.145487326	0.07161977057	1.10610422	2.351754683	4.861873163
Q13522	PPP1R1A	2	24.13448715	12.4195199	64.36786652	1.943270541	0.3749462031	5	0.126059664	0.1144935049	1.091309008	1.780678548	0.3435747348
P41236	PPP1R2	2	21.73625612	15.91723347	44.2413559	1.365580028	0.4913108037	5	0.056249136	0.1485579784	1.039758973	1.313362099	0.4725237447
Q86WC6	PPP1R27	2	3.83702898	11.53802729	5.302503586	0.3325550274	0.7236259096	5	-0.540485736	0.1846500626	0.6875393848	0.4836886944	1.052486484
Q16821	PPP1R3A	2	66.63355255	135.4102173	111.6724472	0.4920865935	0.5966874929	5	-0.584090062	0.1344132704	0.6670699409	0.7376836571	0.8944901522
Q15435	PPP1R7	2	12.88549232	8.495055676	13.84573865	1.516822587	0.9306467969	5	0.104019208	0.03718605068	1.074763482	1.411308266	0.8659084649
P67775	PPP2CA	2	6.133784056	11.83121586	24.71543312	0.5184407189	0.2481762721	5	-0.082611944	0.173630732	0.9443463952	0.5489942267	0.2628021596
P62714	PPP2CB	2	9.070672035	20.79827499	29.11265564	0.4361261709	0.3115714398	5	0.288936328	0.1366557458	1.22173918	0.3569715845	0.2550228763
P30153	PPP2R1A	2	42.30302811	92.87340546	71.6199646	0.4554912991	0.5906597182	5	-0.00136759	0.01083599557	0.999052508	0.4559232828	0.5912198943
P63151	PPP2R2A	2	8.058694839	8.40486908	5.074316263	0.9588126553	1.588134129	5	-0.056202894	0.09223526815	0.9617921831	0.9969021085	1.651223785
Q15172	PPP2R5A	1	4.315459013	4.344054222	8.869736671	0.9934173913	0.4865374444	5	-0.049975526	0.06625326398	0.9659527153	1.028432733	0.5036866057
Q14738	PPP2R5D	2	2.942169905	4.63199687	2.588603258	0.6351839147	1.136585877	5	-0.01506549	0.1031577783	0.9896117328	0.6418516411	1.148516978
Q08209	PPP3CA	1	4.163658619	12.94025993	28.28570747	0.321760045	0.1472000876	5	-0.501959208	0.1307431442	0.7061471681	0.455655789	0.2084552545
P16298	PPP3CB	1	5.396234035	12.68431282	12.08845139	0.4254258084	0.446395809	5	-0.798040344	0.1241777093	0.5751298633	0.7397039095	0.776165241
P63098	PPP3R1	2	7.766252041	17.2570076	7.011678219	0.4500346886	1.107616721	5	-0.734047876	0.1719217358	0.6012146727	0.7485424242	1.84229822
P53041	PPP5C	2	1.943095863	5.860652924	20.56080055	0.3315493834	0.09450487387	5	-0.16021263	0.05025031468	0.8948931684	0.370490462	0.1056046433
O75170	PPP6R2	2	179.8473816	89.27102661	58.39340401	2.014622083	3.079926314	5	-0.074053686	0.1009123595	0.9499650318	2.120732886	3.242147038
Q5H9R7	PPP6R3	2	4.599082947	3.595340967	2.656106353	1.279178523	1.731513101	5	-0.144133014	0.1171757424	0.9049230267	1.413577161	1.913436889
P50897	PPT1	2	13.06000423	10.7272048	12.64562511	1.217465731	1.032768575	5	0.192910468	0.1837585369	1.143067396	1.065086569	0.9035062842
Q8NI37	PPTC7	2	11.18175507	11.28174686	13.52261925	0.9911368514	0.8268926945	5	0.0921513216	0.2217052432	1.065958537	0.9298080717	0.7757268844
Q06830	PRDX1	2	246.2814789	638.9643555	691.1083374	0.3854385253	0.3563572678	5	-0.11780724	0.1294847025	0.9215873122	0.4182333244	0.3866777061
P32119	PRDX2	2	810.7155151	1524.254272	2350.593018	0.5318768199	0.3448982912	5	0.125302706	0.03690697548	1.090736567	0.487630869	0.3162067741
P30048	PRDX3	2	1037.706299	753.2913818	673.5359497	1.377562951	1.540684353	5	0.295366888	0.08825600576	1.227197023	1.122527944	1.255449878
Q13162	PRDX4	2	10.20139647	24.36901665	37.5731163	0.4186215888	0.2715078617	5	-0.28672311	0.1224167957	0.8197619258	0.5106623955	0.3312033082
P30044	PRDX5	2	676.4764404	577.6797485	319.9988098	1.171023291	2.113996739	5	0.312112444	0.0888288601	1.241524252	0.9432141893	1.702743007
P30041	PRDX6	2	114.1578293	596.9421997	638.7194214	0.1912376598	0.1787292283	5	0.07534814	0.07022945942	1.053615256	0.1815061606	0.1696342449
Q9HCU5	PREB	2	25.59309101	9.455251694	12.69752789	2.706759359	2.015596362	5	0.060463882	0.09060584372	1.042801008	2.595662393	1.932867678
P51888	PRELP	2	4.61129427	2.785534143	7.471772432	1.655443456	0.6171620337	5	-0.091034022	0.1280800191	0.9388496069	1.763267987	0.6573598467
Q13131	PRKAA1	2	6.052280903	3.956143379	11.24322057	1.529843669	0.538304916	5	0.057522304	0.1979826924	1.040676958	1.470046643	0.5172641824
P54646	PRKAA2	2	26.13023472	14.97652769	19.98165703	1.744745862	1.307711101	5	-0.143429108	0.105561638	0.9053646558	1.927119477	1.444402643
O43741	PRKAB2	2	15.90186596	22.14806366	22.92737961	0.7179799645	0.6935753772	5	-0.187045736	0.07817816807	0.8784026209	0.8173700162	0.789587099
P54619	PRKAG1	2	16.02687263	25.47059536	25.27921486	0.6292303893	0.6339940827	5	0.047350472	0.06462137472	1.033365391	0.608913744	0.6135236268
P10644	PRKAR1A	2	61.61778641	260.9374084	301.6924744	0.2361401026	0.2042403827	5	0.004800142	0.09745807527	1.003332746	0.2353557217	0.2035619623
P13861	PRKAR2A	2	241.5200653	205.5534058	376.3430481	1.174974768	0.6417550863	5	0.147719388	0.07606533468	1.107816851	1.06062186	0.5792970977
Q04759	PRKCQ	2	4.638338685	3.162158966	2.945875883	1.466826537	1.574519385	5	-0.065465618	0.1354814993	0.9556368439	1.534920453	1.647612684
P14314	PRKCSH	2	39.32292938	33.82025146	50.34626007	1.162703637	0.7810496614	5	0.2060266	0.1010056769	1.153506873	1.007972873	0.677108806
P78527	PRKDC	2	4.13297987	0.9757860899	1.57851243	4.235538826	2.61827515	5	-0.252539856	0.06187424929	0.8394173245	5.045808208	3.119157865
Q13976	PRKG1	2	6.649564266	4.498605013	6.398368359	1.478139167	1.03925937	5	-0.005340576	0.06533012467	0.996305038	1.48362109	1.043113635
O75569	PRKRA	2	17.71658134	12.82911205	25.87436485	1.380967075	0.6847156035	5	-0.126163156	0.1399672933	0.9162650174	1.507169922	0.7472899112
Q99873	PRMT1	2	8.344872475	17.4768858	2.812603474	0.4774805175	2.966956613	5	-0.29940585	0.1530412978	0.8125869779	0.5876054263	3.651248043
O14744	PRMT5	2	6.2520504	7.085058689	28.85374737	0.882427468	0.2166807077	5	-0.013426616	0.16726985	0.9907365515	0.8906782198	0.2187066858
E7EW31	PROB1	2	49.43593597	45.22494507	57.55787277	1.093112129	0.8588909491	5	-0.022641278	0.04811171792	0.984428767	1.110402464	0.8724764837
Q9UMS4	PRPF19	2	7.916632175	5.990492344	3.362193704	1.321532809	2.354603236	3	0.10437575	0.06305172515	1.075029128	1.229299537	2.190269245
O43395	PRPF3	2	6.472177505	3.013875484	0	2.147460152	nan	5	-0.396206372	0.3629766999	0.7598537263	2.826149399	nan
O75400	PRPF40A	2	5.574793339	6.687864065	44.15148926	0.833568578	0.1262651257	1	0.208477274	nan	1.155467975	0.7214121	0.1092761794
O94906	PRPF6	2	2.463123143	0.9931510687	3.885980844	2.480109241	0.6338485034	5	-0.368742412	0.1167886743	0.7744572921	3.202383483	0.8184421658
Q6P2Q9	PRPF8	2	1.291966021	1.065500438	1.999358296	1.212543866	0.6461903419	5	-0.166603824	0.1052965108	0.8909375258	1.360975188	0.7252925409
P60891	PRPS1	2	11.34212303	19.71730423	61.28815842	0.575237005	0.1850622261	5	-1.13288379	0.1697835723	0.4560033126	1.261475496	0.405835267
Q14558	PRPSAP1	2	29.80657673	21.99541044	9.953227043	1.355127098	2.994664605	5	-0.25715561	0.2520563835	0.8367359869	1.619539639	3.578983875
O60256	PRPSAP2	2	3.594634295	6.014572859	19.04871082	0.5976541275	0.1887074841	5	-0.110724808	0.1387618795	0.9261226622	0.6453293413	0.2037607887
A8MZF0	PRR33	2	83.53386307	137.8363342	165.6852875	0.6060365979	0.5041718812	5	-1.115303372	0.198112012	0.4615940805	1.312921078	1.092240786
