accession	gene_primary	protein_name	length	reviewed	organism_id	dataset_rows	identity_cell
P23634	ATP2B4	Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 7.2.2.10) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4)	1241	reviewed	9606	250;251	P23634;P23634-8;P23634-6;P23634-7
P23743	DGKA	Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (EC 2.7.1.93) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha)	735	reviewed	9606	620	P23743;G3V4E1;H0YJH4;P23743-3;F8VWX8;G3V4I3;F8VNZ9;G3V312;G3V327;C9JM35;F8W1M3;F8W1H7;P23743-2
P23919	DTYMK	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	212	reviewed	9606	681	P23919;P23919-2;H7C312;H7BZ20;G5E9E9
P23921	RRM1	Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase subunit M1) (Ribonucleotide reductase large subunit)	792	reviewed	9606	2022	P23921;E9PL69;H0YCY7;E9PRY9;E9PJ62;E9PP77
P24298	GPT	Alanine aminotransferase 1 (ALT1) (EC 2.6.1.2) (Glutamate pyruvate transaminase) (Glutamate pyruvate transaminase 1) (GPT-1) (Glutamic--alanine transaminase 1) (Glutamic--pyruvic transaminase 1)	496	reviewed	9606	960	P24298
P24390	KDELR1	ER lumen protein-retaining receptor 1 (KDEL endoplasmic reticulum protein retention receptor 1) (KDEL receptor 1) (Putative MAPK-activating protein PM23)	212	reviewed	9606	1167	P24390;P24390-2;M0R1Y2;P33947-2
P24534	EEF1B2	Elongation factor 1-beta (EF-1-beta) (eEF-1B alpha)	225	reviewed	9606	693	P24534;C9JZW3;F8WF65;F2Z2G2
P24539	ATP5PB	ATP synthase peripheral stalk subunit b, mitochondrial (ATP synthase F(0) complex subunit B1, mitochondrial) (ATP synthase peripheral stalk-membrane subunit b) (ATP synthase proton-transporting mitochondrial F(0) complex subunit B1) (ATP synthase subunit b) (ATPase subunit b)	256	reviewed	9606	254	P24539;Q5QNZ2
P24666	ACP1	Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase) (EC 3.1.3.48) (Adipocyte acid phosphatase) (Low molecular weight cytosolic acid phosphatase) (EC 3.1.3.2) (Red cell acid phosphatase 1)	158	reviewed	9606	36;37	P24666;G5E9R5;P24666-4;P24666-3;F2Z2Q9
P24941	CDK2	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2) (p33 protein kinase)	298	reviewed	9606	435	P24941;G3V5T9;P24941-2;E7ESI2;Q00526;K7EJ83;P06493;G3V317;K7ELV5;E5RIU6;A0A087WZZ9;A0A024QZP7;P06493-2;P50750;Q00536;Q00537;Q00534;O94921;Q07002;P50750-2;Q96Q40;Q07002-3;Q00537-2;Q00536-2;F8VXD2;F8VYH9;F8VZZ0;F8VTV8;F8VWX7;F8VZ51;H0YAZ9;E7EUK8;E5RGN0;A0A087WZU2;F5H6Z0;Q96Q40-2;Q96Q40-4;Q96Q40-3;O94921-3;Q96Q40-5;O94921-2;Q07002-2;Q00536-3
P25325	MPST	3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2)	297	reviewed	9606	1380	P25325-2;P25325;B1AH49
P25398	RPS12	Small ribosomal subunit protein eS12 (40S ribosomal protein S12)	132	reviewed	9606	1989	P25398
P25445	FAS	Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95)	335	reviewed	9606	821	P25445;P25445-6;A0A087X1Z7;A0A0D9SEP1;H7C5Z8
P25685	DNAJB1	DnaJ homolog subfamily B member 1 (DnaJ protein homolog 1) (Heat shock 40 kDa protein 1) (HSP40) (Heat shock protein 40) (Human DnaJ protein 1) (hDj-1)	340	reviewed	9606	647	P25685;P25685-2;M0R080;M0QYT3;M0QXK0;M0R1D6;M0QZD0;M0R128
P25686	DNAJB2	DnaJ homolog subfamily B member 2 (Heat shock 40 kDa protein 3) (Heat shock protein J1) (HSJ-1)	324	reviewed	9606	649	P25686;P25686-2;C9JRD2;C9JXB9;C9JX00;C9J1G2;E7ETU0;Q8NHS0
P25705	ATP5F1A	ATP synthase F(1) complex subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	553	reviewed	9606	252	P25705;P25705-2;P25705-3;K7EK77;K7ENJ4;K7ERX7;K7EJP1;K7EQH4;K7EKV9;K7EM08;K7ESA0;A0A0A0MTS3
P25786	PSMA1	Proteasome subunit alpha type-1 (30 kDa prosomal protein) (PROS-30) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain) (Proteasome subunit alpha-6) (alpha-6)	263	reviewed	9606	1752	P25786;P25786-2;F5GX11;B4DEV8;F5H112
P25787	PSMA2	Proteasome subunit alpha type-2 (Macropain subunit C3) (Multicatalytic endopeptidase complex subunit C3) (Proteasome component C3) (Proteasome subunit alpha-2) (alpha-2)	234	reviewed	9606	1753	P25787;C9JCK5;H3BT36;H7C402
P25788	PSMA3	Proteasome subunit alpha type-3 (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8) (Proteasome subunit alpha-7) (alpha-7)	255	reviewed	9606	1755	P25788;P25788-2;H0YJ03;G3V3W4;G3V5N4
P25789	PSMA4	Proteasome subunit alpha type-4 (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L) (Proteasome subunit alpha-3) (alpha-3)	261	reviewed	9606	1757;1758	P25789;H0YL69;H0YMZ1;H0YN18;H0YMA1;H0YMI6;H0YLC2;H0YLS6;H0YKS0;H0YMV3
P25815	S100P	Protein S100-P (Migration-inducing gene 9 protein) (MIG9) (Protein S100-E) (S100 calcium-binding protein P)	95	reviewed	9606	2040	P25815
P26038	MSN	Moesin (Membrane-organizing extension spike protein)	577	reviewed	9606	1386	P26038;V9GZ54;E9PNP4
P26373	RPL13	Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (Breast basic conserved protein 1)	211	reviewed	9606	1946	P26373;J3QSB4;P26373-2;H3BTH3
P26447	S100A4	Protein S100-A4 (Calvasculin) (Metastasin) (Placental calcium-binding protein) (Protein Mts1) (S100 calcium-binding protein A4)	101	reviewed	9606	2035	P26447
P26599	PTBP1	Polypyrimidine tract-binding protein 1 (PTB) (57 kDa RNA-binding protein PPTB-1) (Heterogeneous nuclear ribonucleoprotein I) (hnRNP I)	557	reviewed	9606	1804	P26599;A6NLN1;P26599-2;P26599-3;A0A0D9SF20;K7EK45;K7ES59;A0A087WU68;K7EKJ7;K7ELW5;A0A087WUW5;O95758;O95758-1;O95758-6;O95758-5;O95758-4;O95758-2;O95758-7;Q9UKA9;A0A087WTS6;X6R242;Q9UKA9-2;Q9UKA9-4;Q9UKA9-3
P26639	TARS1	Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)	723	reviewed	9606	2284	P26639;P26639-2;A2RTX5;D6RBR8;D6RCA5;D6R9F8;D6RDJ6;B7ZLP8;A2RTX5-2
P26640	VARS1	Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)	1264	reviewed	9606	2522	P26640;A2ABF4;A0A0G2JJT9
P26641	EEF1G	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	437	reviewed	9606	695	P26641;P26641-2
P26885	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2 (PPIase FKBP2) (EC 5.2.1.8) (13 kDa FK506-binding protein) (13 kDa FKBP) (FKBP-13) (FK506-binding protein 2) (FKBP-2) (Immunophilin FKBP13) (Rotamase)	142	reviewed	9606	847	P26885;F5H0N4
P27105	STOM	Stomatin (Erythrocyte band 7 integral membrane protein) (Erythrocyte membrane protein band 7.2) (Protein 7.2b)	288	reviewed	9606	2237	P27105;P27105-2;F8VSL7
P27348	YWHAQ	14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1)	245	reviewed	9606	2608	P27348;E9PG15
P27448	MARK3	MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (C-TAK1) (cTAK1) (Cdc25C-associated protein kinase 1) (ELKL motif kinase 2) (EMK-2) (Protein kinase STK10) (Ser/Thr protein kinase PAR-1) (Par-1a) (Serine/threonine-protein kinase p78)	753	reviewed	9606	1331;1332	P27448;P27448-3;A0A0A0MT23;P27448-4;A0A0A0MSZ1;J3KNR0;P27448-2;A0A0A0MST9;P27448-8;H0YKP9
P27449	ATP6V0C	V-type proton ATPase 16 kDa proteolipid subunit c (V-ATPase 16 kDa proteolipid subunit c) (Vacuolar proton pump 16 kDa proteolipid subunit c)	155	reviewed	9606	260	P27449
P27482	CALML3	Calmodulin-like protein 3 (CaM-like protein) (CLP) (Calmodulin-related protein NB-1)	149	reviewed	9606	357	P62158;H0Y7A7;E7ETZ0;E7EMB3;Q96HY3;M0QZ52;G3V361;F8WBR5;G3V479;G3V226;P27482;C9J7T9;P02585
P27635	RPL10	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Laminin receptor homolog) (Protein QM) (Ribosomal protein L10) (Tumor suppressor QM)	214	reviewed	9606	1942	P27635;X1WI28;Q96L21;B8A6G2;A6QRI9;H7C123;H7C2C5
P27701	CD82	CD82 antigen (C33 antigen) (IA4) (Inducible membrane protein R2) (Metastasis suppressor Kangai-1) (Suppressor of tumorigenicity 6 protein) (Tetraspanin-27) (Tspan-27) (CD antigen CD82)	267	reviewed	9606	420	P27701;P27701-2;E9PJC7;E9PP61;E9PJB7;E9PJK9;E9PJ45;E9PM43
P27708	CAD	Multifunctional protein CAD (Carbamoyl phosphate synthetase 2-aspartate transcarbamylase-dihydroorotase) [Includes: Glutamine-dependent carbamoyl phosphate synthase (EC 6.3.5.5); Glutamine amidotransferase (GATase) (GLNase) (EC 3.5.1.2); Ammonium-dependent carbamoyl phosphate synthase (CPS) (CPSase) (EC 6.3.4.16); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)]	2225	reviewed	9606	355	P27708;F8VPD4;H7BZB3;H7C2E4;H7C3Z5;P31327-2
P27797	CALR	Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60)	417	reviewed	9606	359	P27797;K7EJB9;K7EL50
P27816	MAP4	Microtubule-associated protein 4 (MAP-4)	1152	reviewed	9606	1318	P27816;P27816-4;E7EVA0;P27816-5;H0Y2V1;H7C4C5;F8W9U4;P27816-2;P27816-6;B5MEG9
P27824	CANX	Calnexin (IP90) (Major histocompatibility complex class I antigen-binding protein p88) (p90)	592	reviewed	9606	363	P27824;P27824-2;P27824-3;D6RGY2;H0Y9Q7;D6RDP7;D6RFL1;D6RB85;D6RAU8;H0Y9H1;D6RAQ8;D6RHJ3;D6RD16;O14967;D6RG29
P28062	PSMB8	Proteasome subunit beta type-8 (EC 3.4.25.1) (Low molecular mass protein 7) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) (Proteasome component C13) (Proteasome subunit beta-5i) (Really interesting new gene 10 protein)	276	reviewed	9606	1773	P28062;P28062-2;X5D2R7;Q5JNW7
P28066	PSMA5	Proteasome subunit alpha type-5 (Macropain zeta chain) (Multicatalytic endopeptidase complex zeta chain) (Proteasome subunit alpha-5) (alpha-5) (Proteasome zeta chain)	241	reviewed	9606	1759	P28066;P28066-2
P28070	PSMB4	Proteasome subunit beta type-4 (26 kDa prosomal protein) (HsBPROS26) (PROS-26) (Macropain beta chain) (Multicatalytic endopeptidase complex beta chain) (Proteasome beta chain) (Proteasome chain 3) (HsN3) (Proteasome subunit beta-7) (beta-7)	264	reviewed	9606	1769	P28070
P28072	PSMB6	Proteasome subunit beta type-6 (EC 3.4.25.1) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y) (Proteasome subunit beta-1) (beta-1)	239	reviewed	9606	1771	P28072;A0A087X2I4;I3L3X7
P28074	PSMB5	Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit MB1) (Proteasome subunit X) (Proteasome subunit beta-5) (beta-5)	263	reviewed	9606	1770	P28074;P28074-3;P28074-2;H0YJM8
P28161	GSTM2	Glutathione S-transferase Mu 2 (EC 2.5.1.18) (GST class-mu 2) (GSTM2-2)	218	reviewed	9606	974	P28161;E9PLF1;E9PHN7;E9PHN6;F6XZQ7;P28161-2;Q03013;P09488;P46439;P09488-2;H3BQT3;B9ZVX7;Q5T8Q9;A0A0A0MR85;Q5T8R1;E7EWW9;Q03013-3;Q03013-2
P28289	TMOD1	Tropomodulin-1 (Erythrocyte tropomodulin) (E-Tmod)	359	reviewed	9606	2364	P28289;P28289-2;Q9NZQ9;Q9NZQ9-2
P28482	MAPK1	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)	360	reviewed	9606	1321	P28482;P28482-2;P27361;E9PJF0;E9PQW4;P27361-2;P27361-3;B3KR49;E9PBK7;H0YDH9;Q16659;P31152;F8VZ13;K7ELV1;K7EN18;Q8TD08;I3L0J8;Q8TD08-2;Q8TD08-3;Q13164-4
P28715	ERCC5	DNA excision repair protein ERCC-5 (EC 3.1.-.-) (DNA repair protein complementing XP-G cells) (XPG) (Xeroderma pigmentosum group G-complementing protein)	1186	reviewed	9606	294	R4GMW8;P28715;Q86UB2;A0A087WUH0;Q86UB2-2
P28838	LAP3	Cytosol aminopeptidase (EC 3.4.11.1) (Cysteinylglycine-S-conjugate dipeptidase) (EC 3.4.13.23) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase)	519	reviewed	9606	1250	P28838;P28838-2;H0Y9Q1
P28907	CD38	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (EC 3.2.2.-) (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase 1) (ADPRC 1) (Cyclic ADP-ribose hydrolase 1) (cADPR hydrolase 1) (T10) (CD antigen CD38)	300	reviewed	9606	411	P28907;H0Y950;P28907-2
P29144	TPP2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	1249	reviewed	9606	2391	P29144
P29401	TKT	Transketolase (TK) (EC 2.2.1.1)	623	reviewed	9606	2320	P29401;P29401-2;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4
P29692	EEF1D	Elongation factor 1-delta (EF-1-delta) (Antigen NY-CO-4)	281	reviewed	9606	694	P29692;P29692-2;E9PRY8;P29692-3;E9PK01;E9PQZ1;P29692-4;E9PI39;A0A087X1X7;E9PQ49;E9PPR1;E9PL12;E9PL71;E9PMW7;E9PN91;E9PIZ1;H0YE72;H0YCK7;H0YE58;E9PK06;E9PKK3;E9PK72;E9PJD0;E9PNW6;E9PQC9;Q658K8
P29972	AQP1	Aquaporin-1 (AQP-1) (Aquaporin-CHIP) (Channel-like integral membrane protein of 28 kDa) (Urine water channel)	269	reviewed	9606	179	P29972;K7N7A8;P29972-4;P29972-2;P29972-3
P29992	GNA11	Guanine nucleotide-binding protein subunit alpha-11 (G alpha-11) (G protein subunit alpha-11) (EC 3.6.5.-) (Guanine nucleotide-binding protein G(y) subunit alpha)	359	reviewed	9606	924	P29992;K7EL62;A0A087WVZ3
P30040	ERP29	Endoplasmic reticulum resident protein 29 (ERp29) (Endoplasmic reticulum resident protein 28) (ERp28) (Endoplasmic reticulum resident protein 31) (ERp31)	261	reviewed	9606	782	P30040;F8VY02;F8W1G0;P30040-2
P30041	PRDX6	Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12)	224	reviewed	9606	1714	P30041
P30043	BLVRB	Flavin reductase (NADPH) (FR) (EC 1.5.1.30) (Biliverdin reductase B) (BVR-B) (EC 1.3.1.-) (Biliverdin-IX beta-reductase) (Green heme-binding protein) (GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase) (FLR) (S-nitroso-CoA-assisted nitrosyltransferase) (SNO-CoA-assisted nitrosyltransferase) (EC 2.6.99.-)	206	reviewed	9606	297	P30043;M0R192;M0QZL1
P30044	PRDX5	Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)	214	reviewed	9606	1713	P30044-2;P30044;P30044-3;P30044-4
P30046	DDT	D-dopachrome decarboxylase (EC 4.1.1.84) (D-dopachrome tautomerase) (Phenylpyruvate tautomerase II)	118	reviewed	9606	604	P30046;J3KQ18;A6NHG4;B5MC82;P30046-2;H7C342
P30048	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.24) (Antioxidant protein 1) (AOP-1) (HBC189) (Peroxiredoxin III) (Prx-III) (Peroxiredoxin-3) (Protein MER5 homolog) (Thioredoxin-dependent peroxiredoxin 3)	256	reviewed	9606	1710	P30048;P30048-2
P30050	RPL12	Large ribosomal subunit protein uL11 (60S ribosomal protein L12)	165	reviewed	9606	1945	P30050;P30050-2
P30085	CMPK1	UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK)	196	reviewed	9606	482	P30085;Q5T0D2;P30085-2
P30086	PEBP1	Phosphatidylethanolamine-binding protein 1 (PEBP-1) (HCNPpp) (Neuropolypeptide h3) (Prostatic-binding protein) (Raf kinase inhibitor protein) (RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide (HCNP)]	187	reviewed	9606	1581	P30086
P30101	PDIA3	Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)	505	reviewed	9606	1574	P30101
P30153	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (PP2Aa) (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha)	589	reviewed	9606	1694	P30153;B3KQV6;C9J9C1;E9PH38;M0QXG4;M0R0K6
P30154	PPP2R1B	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (PP2A subunit A isoform PR65-beta) (PP2A subunit A isoform R1-beta)	601	reviewed	9606	1695	P30154;P30154-2;P30154-4;P30154-3;P30154-5;H0YDG7;E9PNM7;E9PHZ6;E9PPI5
P30536	TSPO	Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR)	169	reviewed	9606	2416	B1AH87;P30536
P30566	ADSL	Adenylosuccinate lyase (ADSL) (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)	484	reviewed	9606	75	P30566;A0A0A6YY92;P30566-2;A0A096LNY6;A0A096LNY5;A0A096LNY4;B4DEP1;A0A096LP72;A0A096LP92;A0A096LNT4;A0A096LP76;V9GY96;A0A096LNT0
P30613	PKLR	Pyruvate kinase PKLR (EC 2.7.1.40) (Pyruvate kinase 1) (Pyruvate kinase isozymes L/R) (R-type/L-type pyruvate kinase) (Red cell/liver pyruvate kinase)	574	reviewed	9606	1638	P30613;P30613-2;P14618;P14618-2;H3BR70;B4DNK4;H3BTN5;P14618-3
P30622	CLIP1	CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 1) (Cytoplasmic linker protein 170 alpha-2) (CLIP-170) (Reed-Sternberg intermediate filament-associated protein) (Restin)	1438	reviewed	9606	469	P30622;F5H6A0;F5H0N7;P30622-1;P30622-2;J3KP58
P30626	SRI	Sorcin (22 kDa protein) (CP-22) (CP22) (V19)	198	reviewed	9606	2216	P30626;C9J0K6;P30626-2;P30626-3;B4DHQ6
P30711	GSTT1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1) (Glutathione transferase T1-1)	240	reviewed	9606	978	P30711;A0A0G2JRQ5;A0A0G2JQM0;A0A0G2JRN4;P30711-2;A0A0G2JQD2;A0A0G2JMS2;A0A0G2JQD8;A0A0G2JRG0;Q4W251;A0A0G2JRJ5
P30740	SERPINB1	Leukocyte elastase inhibitor (LEI) (Monocyte/neutrophil elastase inhibitor) (EI) (M/NEI) (Peptidase inhibitor 2) (PI-2) (Serpin B1)	379	reviewed	9606	2096	P30740;P30740-2
P30825	SLC7A1	High affinity cationic amino acid transporter 1 (CAT-1) (CAT1) (Ecotropic retroviral leukemia receptor homolog) (Ecotropic retrovirus receptor homolog) (Solute carrier family 7 member 1) (System Y+ basic amino acid transporter)	629	reviewed	9606	2162	P30825;P52569;Q5JR49;P52569-3
P31150	GDI1	Rab GDP dissociation inhibitor alpha (Rab GDI alpha) (Guanosine diphosphate dissociation inhibitor 1) (GDI-1) (Oligophrenin-2) (Protein XAP-4)	447	reviewed	9606	899	P31150;G5E9U5
P31151	S100A7	Protein S100-A7 (Psoriasin) (S100 calcium-binding protein A7)	101	reviewed	9606	2037	P31151;Q86SG5
P31153	MAT2A	S-adenosylmethionine synthase isoform type-2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2) (Methionine adenosyltransferase II) (MAT-II)	395	reviewed	9606	1334	P31153;P31153-2;Q00266
P31321	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit	381	reviewed	9606	1723	P31321;H7BYW5;C9JSK5;K7EKR1;C9J4C2;C9IZL8;C9JR00
P31323	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	418	reviewed	9606	1725	P31323;H7C330
P31327	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)	1500	reviewed	9606	523	P31327;P31327-3;Q5R211
P31930	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)	480	reviewed	9606	2487	P31930
P31939	ATIC	Bifunctional purine biosynthesis protein ATIC (AICAR transformylase/inosine monophosphate cyclohydrolase) (ATIC) [Cleaved into: Bifunctional purine biosynthesis protein ATIC, N-terminally processed] [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase) (AICAR formyltransferase) (AICAR transformylase); Inosine 5'-monophosphate cyclohydrolase (IMP cyclohydrolase) (EC 3.5.4.10) (IMP synthase) (Inosinicase)]	592	reviewed	9606	231	P31939;P31939-2;H7C1S2;C9JLK0;F8WEF0
P31942	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3 (hnRNP H3) (Heterogeneous nuclear ribonucleoprotein 2H9) (hnRNP 2H9)	346	reviewed	9606	1054	P31942;P31942-2;P31942-3;P31942-6;P31942-5;P31942-4
P31943	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]	449	reviewed	9606	1053	P31943;E9PCY7;G8JLB6;H0YB39;P55795;H0YBG7;H0YBD7;D6RBM0;E5RGV0;E7EN40;D6RIU0;E5RGH4;E7EQJ0;D6RAM1;H0YAQ2;D6R9T0;D6RFM3;D6RIT2;D6RDU3;D6RJ04;D6RIH9;D6RDL0
P31944	CASP14	Caspase-14 (CASP-14) (EC 3.4.22.-) [Cleaved into: Caspase-14 subunit p17, mature form; Caspase-14 subunit p10, mature form; Caspase-14 subunit p20, intermediate form; Caspase-14 subunit p8, intermediate form]	242	reviewed	9606	377	P31944
P31946	YWHAB	14-3-3 protein beta/alpha (Protein 1054) (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]	246	reviewed	9606	2603;2604	P31946;Q4VY20;Q4VY19
P31947	SFN	14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin)	248	reviewed	9606	2099	P31947;P31947-2
P31948	STIP1	Stress-induced-phosphoprotein 1 (STI1) (Hsc70/Hsp90-organizing protein) (Hop) (Renal carcinoma antigen NY-REN-11) (Transformation-sensitive protein IEF SSP 3521)	543	reviewed	9606	2230	P31948;P31948-2;P31948-3;F5H783;H0YGI8;F5GXD8
P31949	S100A11	Protein S100-A11 (Calgizzarin) (Metastatic lymph node gene 70 protein) (MLN 70) (Protein S100-C) (S100 calcium-binding protein A11) [Cleaved into: Protein S100-A11, N-terminally processed]	105	reviewed	9606	2034	P31949
P32119	PRDX2	Peroxiredoxin-2 (EC 1.11.1.24) (Natural killer cell-enhancing factor B) (NKEF-B) (PRP) (Thiol-specific antioxidant protein) (TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1) (Thioredoxin-dependent peroxiredoxin 2)	198	reviewed	9606	1709	P32119;A6NIW5;P32119-2
P32121	ARRB2	Beta-arrestin-2 (Arrestin beta-2) (Non-visual arrestin-3)	409	reviewed	9606	214	P32121;P32121-3;P32121-4;P32121-5;P32121-2;Q68DZ5;K7ENA6;K7EL17;I3L412;I3L0V6
P32856	STX2	Syntaxin-2 (Epimorphin)	288	reviewed	9606	2249	P32856;P32856-3;P32856-2;J3KNU7;Q16623;P61266;H3BT82;A0A0C4DFZ1;A8MZ54;Q16623-3;Q16623-2;P61266-2
P32942	ICAM3	Intercellular adhesion molecule 3 (ICAM-3) (CDw50) (ICAM-R) (CD antigen CD50)	547	reviewed	9606	1094	P32942;K7ERN2;K7EP52
P32969	RPL9; RPL9P7; RPL9P8; RPL9P9	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	192	reviewed	9606	1981	P32969;H0Y9V9;D6RAN4;E7ESE0;H0Y9R4
